time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/loss,train/learning_rate,train/n_updates,train/std_reward,train/min_reward,eval/mean_reward,train/max_reward,train/mean_reward
65,2316,152586,113.19,0.05,0.42750952,3440,4.086092667421326e-05,0.0001,25646,,,,,
65,2333,153274,115.79,0.05,0.4349079,3444,1.746397538227029e-05,0.0001,25818,,,,,
65,2344,153717,113.71,0.05,0.43180864,3448,5.117646651342511e-05,0.0001,25929,,,,,
65,2350,153994,112.14,0.05,0.43487614999999996,3452,4.101362355868332e-05,0.0001,25998,,,,,
65,2363,154498,110.02,0.05,0.4266273399999999,3456,1.4506831575999968e-05,0.0001,26124,,,,,
65,2375,155004,112.75,0.05,0.43381268999999995,3460,4.2053143261000514e-05,0.0001,26250,,,,,
65,2392,155680,115.88,0.05,0.43364719000000007,3464,2.2278887627180666e-05,0.0001,26419,,,,,
64,2402,156121,117.04,0.05,0.43323339999999994,3468,2.218484769400675e-05,0.0001,26530,,,,,
64,2420,156882,118.11,0.05,0.43337152999999995,3472,6.575520092155784e-05,0.0001,26720,,,,,
64,2429,157274,119.03,0.05,0.4379885599999999,3476,0.00015848883776925504,0.0001,26818,,,,,
64,2443,157859,119.05,0.05,0.43358798,3480,4.7003144572954625e-05,0.0001,26964,,,,,
64,2453,158317,117.84,0.05,0.42508865999999995,3484,2.7221305572311394e-05,0.0001,27079,,,,,
64,2465,158800,120.72,0.05,0.42923142,3488,2.2705509763909504e-05,0.0001,27199,,,,,
64,2475,159203,117.79,0.05,0.41364823,3492,2.488472637196537e-05,0.0001,27300,,,,,
64,2486,159646,119.34,0.05,0.4208086199999999,3496,4.972039459971711e-05,0.0001,27411,,,,,
64,2493,159894,117.64,0.05,0.41531271,3500,3.394925806787796e-05,0.0001,27473,,,,,
63,2511,160599,119.79,0.05,0.41346643,3504,6.743345875293016e-05,0.0001,27649,,,,,
63,2517,160839,118.83,0.05,0.41071285999999996,3508,6.918699364177883e-05,0.0001,27709,,,,,
63,2523,161086,113.76,0.05,0.38984606000000005,3512,4.414180148160085e-05,0.0001,27771,,,,,
63,2541,161799,115.38,0.05,0.39453149,3516,6.37723205727525e-05,0.0001,27949,,,,,
63,2549,162157,115.07,0.05,0.39625723,3520,3.2502750400453806e-05,0.0001,28039,,,,,
63,2566,162899,119.33,0.05,0.4023817600000001,3524,6.499315350083634e-05,0.0001,28224,,,,,
63,2579,163407,120.71,0.05,0.40521594,3528,1.9561884982977062e-05,0.0001,28351,,,,,
63,2589,163813,121.86,0.05,0.4096717,3532,2.7262376534054056e-05,0.0001,28453,,,,,
63,2596,164060,118.23,0.05,0.40272571999999995,3536,6.080113962525502e-05,0.0001,28514,,,,,
63,2606,164476,118.9,0.05,0.41075427999999997,3540,3.288958396296948e-05,0.0001,28618,,,,,
63,2611,164706,114.32,0.05,0.40068306,3544,4.941539737046696e-05,0.0001,28676,,,,,
63,2618,164978,112.61,0.05,0.39685831,3548,4.230021295370534e-05,0.0001,28744,,,,,
62,2628,165414,114.2,0.05,0.39962535000000005,3552,0.00013860862236469984,0.0001,28853,,,,,
62,2634,165683,111.85,0.05,0.3971006600000001,3556,2.1965315681882203e-05,0.0001,28920,,,,,
62,2639,165897,108.93,0.05,0.39233851000000003,3560,4.191867265035398e-05,0.0001,28974,,,,,
62,2648,166260,105.8,0.05,0.39611993999999995,3564,4.039111081510782e-05,0.0001,29064,,,,,
62,2654,166480,103.59,0.05,0.39494181999999994,3568,1.5036108379717916e-05,0.0001,29119,,,,,
62,2663,166900,100.18,0.05,0.38936313999999994,3572,2.1516214474104345e-05,0.0001,29224,,,,,
62,2677,167487,102.13,0.05,0.3953454700000001,3576,0.0001119554799515754,0.0001,29371,,,,,
62,2684,167771,99.12,0.05,0.3891890499999999,3580,4.1414412407903e-05,0.0001,29442,,,,,
62,2690,168036,97.19,0.05,0.39032658,3584,0.0001022273936541751,0.0001,29508,,,,,
62,2701,168492,96.92,0.05,0.39131862,3588,0.0001127911964431405,0.0001,29622,,,,,
62,2709,168810,96.07,0.05,0.3933482000000001,3592,6.090771785238758e-05,0.0001,29702,,,,,
62,2719,169226,95.8,0.05,0.3898193700000001,3596,6.257944914977998e-05,0.0001,29806,,,,,
62,2729,169636,97.42,0.05,0.39828183,3600,3.011232183780521e-05,0.0001,29908,,,,,
62,2736,169959,93.6,0.05,0.40170440999999996,3604,3.5692828532774e-05,0.0001,29989,,,,,
62,2748,170474,96.35,0.05,0.40916261,3608,2.757730908342637e-05,0.0001,30118,,,,,
61,2757,170785,96.99,0.05,0.41479746999999995,3612,6.412357470253482e-05,0.0001,30196,,,,,
61,2766,171214,94.15,0.05,0.41677575999999994,3616,1.7822378140408546e-05,0.0001,30303,,,,,
61,2774,171557,94.0,0.05,0.4108301199999999,3620,4.8959242121782154e-05,0.0001,30389,,,,,
61,2778,171755,88.56,0.05,0.4011061099999999,3624,0.00010984711116179824,0.0001,30438,,,,,
61,2795,172356,89.49,0.05,0.39739533,3628,3.569657928892411e-05,0.0001,30588,,,,,
61,2804,172767,89.54,0.05,0.39382789999999995,3632,4.952745803166181e-05,0.0001,30691,,,,,
61,2815,173228,91.68,0.05,0.39984414,3636,4.801894465344958e-05,0.0001,30806,,,,,
61,2823,173548,90.72,0.05,0.3926477200000001,3640,3.558544267434627e-05,0.0001,30886,,,,,
61,2841,174299,95.93,0.05,0.39921367,3644,2.4073102395050228e-05,0.0001,31074,,,,,
61,2851,174677,96.99,0.05,0.39681563,3648,5.289471664582379e-05,0.0001,31169,,,,,
61,2858,174930,95.16,0.05,0.39224196,3652,6.002824375173077e-05,0.0001,31232,,,,,
61,2865,175294,96.11,0.05,0.39180890000000007,3656,2.2081159841036424e-05,0.0001,31323,,,,,
61,2876,175760,98.63,0.05,0.4015352699999999,3660,3.16334844683297e-05,0.0001,31439,,,,,
61,2888,176245,99.85,0.05,0.39834059000000005,3664,3.448690040386282e-05,0.0001,31561,,,,,
60,2896,176544,100.64,0.05,0.40281173,3668,3.4196047636214644e-05,0.0001,31635,,,,,
60,2903,176828,99.28,0.05,0.40446265000000003,3672,4.21824079239741e-05,0.0001,31706,,,,,
60,2910,177134,96.47,0.05,0.39956856,3676,5.100252019474283e-05,0.0001,31783,,,,,
60,2921,177596,98.25,0.05,0.40274523,3680,6.270976155065e-05,0.0001,31898,,,,,
60,2929,177860,98.24,0.05,0.40257005000000007,3684,2.2492251446237788e-05,0.0001,31964,,,,,
60,2949,178690,101.98,0.05,0.40171018,3688,1.8718243154580705e-05,0.0001,32172,,,,,
60,2963,179275,104.65,0.05,0.40669506000000005,3692,8.971545321401209e-05,0.0001,32318,,,,,
60,2974,179762,105.36,0.05,0.40471378999999996,3696,5.5863110901555046e-05,0.0001,32440,,,,,
60,2986,180249,106.13,0.05,0.40328094,3700,0.00011456717766122892,0.0001,32562,,,,,
60,2998,180706,107.47,0.05,0.40446116000000004,3704,6.350512558128685e-05,0.0001,32676,,,,,
60,3009,181157,106.83,0.05,0.39699062999999996,3708,6.961298640817404e-05,0.0001,32789,,,,,
60,3018,181550,107.65,0.05,0.39929481999999994,3712,6.544046482304111e-05,0.0001,32887,,,,,
60,3029,182000,107.86,0.05,0.39833191999999995,3716,5.0428661779733375e-05,0.0001,32999,,,,,
60,3038,182343,107.86,0.05,0.40194003999999994,3720,3.651946462923661e-05,0.0001,33085,,,,,
59,3046,182709,109.54,0.05,0.41359452999999996,3724,4.837543747271411e-05,0.0001,33177,,,,,
59,3055,183078,107.22,0.05,0.41204503999999986,3728,2.1449166524689645e-05,0.0001,33269,,,,,
59,3064,183441,106.74,0.05,0.41834397999999995,3732,7.702612492721528e-05,0.0001,33360,,,,,
59,3072,183797,105.69,0.05,0.41863828,3736,1.2967639122507535e-05,0.0001,33449,,,,,
59,3078,184044,104.96,0.05,0.41938123999999993,3740,3.9496451790910214e-05,0.0001,33510,,,,,
59,3094,184725,104.26,0.05,0.4230933,3744,2.0437913917703554e-05,0.0001,33681,,,,,
59,3105,185149,104.72,0.05,0.42700902999999996,3748,3.793539508478716e-05,0.0001,33787,,,,,
59,3112,185441,105.11,0.05,0.42564213,3752,6.276774365687743e-05,0.0001,33860,,,,,
59,3122,185831,105.37,0.05,0.43126670999999994,3756,5.3715353715233505e-05,0.0001,33957,,,,,
59,3128,186049,102.89,0.05,0.4227541499999999,3760,2.907358793891035e-05,0.0001,34012,,,,,
59,3140,186546,103.01,0.05,0.43224916,3764,0.0001694126840448007,0.0001,34136,,,,,
59,3149,186916,103.72,0.05,0.43161966,3768,0.00019871600670740008,0.0001,34228,,,,,
59,3156,187206,103.78,0.05,0.43365149000000003,3772,0.0001189858085126616,0.0001,34301,,,,,
59,3164,187530,103.96,0.05,0.43193414,3776,2.0483053958741948e-05,0.0001,34382,,,,,
59,3172,187848,102.52,0.05,0.43154959000000015,3780,7.218540122266859e-05,0.0001,34461,,,,,
59,3179,188091,102.31,0.05,0.42987556999999993,3784,0.0004124599217902869,0.0001,34522,,,,,
59,3197,188852,101.62,0.05,0.4370956499999999,3788,5.6255470553878695e-05,0.0001,34712,,,,,
58,3208,189286,100.11,0.05,0.44020382,3792,5.0695853133220226e-05,0.0001,34821,,,,,
58,3217,189641,98.79,0.05,0.44587658,3796,0.00043262672261334956,0.0001,34910,,,,,
58,3240,190535,102.86,0.05,0.45526371,3800,0.00011172203085152432,0.0001,35133,,,,,
58,3252,190983,102.77,0.05,0.46085656,3804,4.188411185168661e-05,0.0001,35245,,,,,
58,3261,191347,101.9,0.05,0.4666205,3808,7.96167878434062e-05,0.0001,35336,,,,,
58,3271,191769,102.19,0.05,0.46532016,3812,2.1599575120490044e-05,0.0001,35442,,,,,
58,3283,192220,102.2,0.05,0.46124335,3816,3.207211921107955e-05,0.0001,35554,,,,,
58,3291,192605,102.62,0.05,0.46479616000000007,3820,3.105548967141658e-05,0.0001,35651,,,,,
58,3300,192955,102.46,0.05,0.4655277499999999,3824,3.497744910418987e-05,0.0001,35738,,,,,
58,3307,193287,102.09,0.05,0.46802665,3828,6.4379237301182e-05,0.0001,35821,,,,,
58,3319,193743,103.02,0.05,0.47366537000000003,3832,2.8691234547295608e-05,0.0001,35935,,,,,
58,3331,194275,104.78,0.05,0.4749238300000001,3836,2.4187604140024632e-05,0.0001,36068,,,,,
58,3341,194648,106.04,0.05,0.48338239,3840,9.267817949876189e-05,0.0001,36161,,,,,
58,3358,195317,105.92,0.05,0.48528846999999997,3844,7.119859219528735e-05,0.0001,36329,,,,,
58,3363,195539,103.9,0.05,0.48116465,3848,9.734948980621994e-05,0.0001,36384,,,,,
58,3371,195934,104.93,0.05,0.48752106000000006,3852,6.914944970048964e-05,0.0001,36483,,,,,
58,3377,196208,103.77,0.05,0.48390511,3856,5.008200241718441e-05,0.0001,36551,,,,,
57,3396,196974,109.25,0.05,0.49218640999999996,3860,4.079114296473563e-05,0.0001,36743,,,,,
57,3410,197521,109.75,0.05,0.48967647,3864,3.54430012521334e-05,0.0001,36880,,,,,
57,3424,198113,111.97,0.05,0.49402212999999995,3868,0.00010113052849192172,0.0001,37028,,,,,
57,3430,198402,111.96,0.05,0.49212581,3872,2.3774593501002528e-05,0.0001,37100,,,,,
57,3442,198862,113.32,0.05,0.49357377999999996,3876,3.432733137742616e-05,0.0001,37215,,,,,
57,3452,199294,114.46,0.05,0.49173365,3880,5.1468861784087494e-05,0.0001,37323,,,,,
57,3459,199587,114.96,0.05,0.49638614999999997,3884,9.092292748391628e-05,0.0001,37396,,,,,
57,3466,199885,110.33,0.05,0.4912734,3888,4.3893905967706814e-05,0.0001,37471,,,,,
,,,,0.05,,,4.33048335253261e-05,0.0001,37499,0.19990579396195873,0.096302,0.3841664677555201,1.045785,0.48842333
57,3485,200226,109.4,0.05,0.4925835599999999,3892,3.8313835830194876e-05,0.0001,37556,,,,,
57,3493,200570,109.29,0.05,0.48607973,3896,0.000129526320961304,0.0001,37642,,,,,
57,3504,201026,104.91,0.05,0.47922991000000004,3900,3.670489240903407e-05,0.0001,37756,,,,,
57,3516,201551,105.68,0.05,0.47961597,3904,4.667741450248286e-05,0.0001,37887,,,,,
57,3523,201839,104.92,0.05,0.4745104,3908,5.1950919441878796e-05,0.0001,37959,,,,,
57,3539,202497,107.28,0.05,0.48664575,3912,8.787106344243512e-05,0.0001,38124,,,,,
57,3550,202942,107.22,0.05,0.49592309,3916,7.579602242913097e-05,0.0001,38235,,,,,
57,3561,203391,107.86,0.05,0.49991852999999997,3920,2.3676853743381798e-05,0.0001,38347,,,,,
57,3583,204399,114.44,0.05,0.5016095700000001,3924,0.0002242438349639997,0.0001,38599,,,,,
56,3598,205078,117.91,0.05,0.51323839,3928,0.00015609984984621406,0.0001,38769,,,,,
56,3615,205824,120.81,0.05,0.5169553499999999,3932,6.921122258063406e-05,0.0001,38955,,,,,
56,3624,206169,118.94,0.05,0.51661558,3936,0.00013619227684102952,0.0001,39042,,,,,
56,3639,206765,121.17,0.05,0.5172470899999999,3940,8.993036317406222e-05,0.0001,39191,,,,,
56,3657,207586,122.69,0.05,0.5220045,3944,0.00030437298119068146,0.0001,39396,,,,,
56,3668,208040,125.01,0.05,0.53072018,3948,0.0001375521533191204,0.0001,39509,,,,,
56,3680,208557,126.23,0.05,0.53023169,3952,1.8461732906871475e-05,0.0001,39639,,,,,
56,3698,209297,130.89,0.05,0.53733243,3956,0.00012105242058169097,0.0001,39824,,,,,
56,3709,209753,127.79,0.05,0.53899066,3960,6.92683388479054e-05,0.0001,39938,,,,,
56,3718,210171,126.5,0.05,0.53745956,3964,7.307331543415785e-05,0.0001,40042,,,,,
56,3731,210726,126.13,0.05,0.54300711,3968,7.208716124296188e-05,0.0001,40181,,,,,
56,3746,211273,128.71,0.05,0.55926771,3972,3.375004598638043e-05,0.0001,40318,,,,,
56,3752,211530,126.68,0.05,0.56041514,3976,8.845182310324162e-05,0.0001,40382,,,,,
56,3762,211944,126.5,0.05,0.56504566,3980,3.492239193292335e-05,0.0001,40485,,,,,
56,3773,212334,127.47,0.05,0.5697952500000001,3984,4.191377229290083e-05,0.0001,40583,,,,,
56,3782,212752,128.67,0.05,0.57474468,3988,0.0001016943424474448,0.0001,40687,,,,,
56,3799,213438,132.12,0.05,0.58309653,3992,8.522099233232439e-05,0.0001,40859,,,,,
56,3815,214108,135.38,0.05,0.60100078,3996,3.6800272937398404e-05,0.0001,41026,,,,,
56,3821,214392,133.66,0.05,0.59563916,4000,0.00017378432676196098,0.0001,41097,,,,,
56,3830,214773,132.22,0.05,0.59457638,4004,8.2905258750543e-05,0.0001,41193,,,,,
56,3841,215207,133.68,0.05,0.59663453,4008,6.637373735429719e-05,0.0001,41301,,,,,
55,3850,215576,130.79,0.05,0.58744564,4012,8.533593791071326e-05,0.0001,41393,,,,,
55,3872,216500,135.58,0.05,0.58356651,4016,0.00017687139916233718,0.0001,41624,,,,,
55,3881,216858,134.67,0.05,0.57580781,4020,4.313078898121603e-05,0.0001,41714,,,,,
55,3889,217203,128.04,0.05,0.5710153,4024,7.590974564664066e-05,0.0001,41800,,,,,
55,3897,217561,124.83,0.05,0.55828009,4028,0.00021541393653023988,0.0001,41890,,,,,
55,3904,217835,120.11,0.05,0.5461670399999999,4032,5.49027681699954e-05,0.0001,41958,,,,,
55,3911,218157,119.88,0.05,0.54489312,4036,4.361840910860337e-05,0.0001,42039,,,,,
55,3921,218545,117.8,0.05,0.54591198,4040,5.890705142519437e-05,0.0001,42136,,,,,
55,3937,219189,116.03,0.05,0.53896197,4044,0.0001874890149338171,0.0001,42297,,,,,
55,3946,219552,115.12,0.05,0.5378739100000001,4048,2.2153051759232767e-05,0.0001,42387,,,,,
55,3952,219809,112.52,0.05,0.5351253400000001,4052,3.445627953624353e-05,0.0001,42452,,,,,
55,3959,220116,108.19,0.05,0.5356773799999999,4056,3.8348374800989404e-05,0.0001,42528,,,,,
55,3964,220308,105.55,0.05,0.5235438299999999,4060,0.00012336386134847999,0.0001,42576,,,,,
55,3973,220695,105.24,0.05,0.52326827,4064,4.7639867261750624e-05,0.0001,42673,,,,,
55,3980,220989,102.63,0.05,0.51551324,4068,8.078328392002732e-05,0.0001,42747,,,,,
55,3993,221495,102.22,0.05,0.5084497299999999,4072,8.217344293370843e-05,0.0001,42873,,,,,
55,4004,221979,104.49,0.05,0.51398084,4076,6.929910159669816e-05,0.0001,42994,,,,,
55,4011,222280,103.36,0.05,0.51420876,4080,4.9633948947303e-05,0.0001,43069,,,,,
55,4017,222518,101.84,0.05,0.50575751,4084,0.00014504630235023797,0.0001,43129,,,,,
55,4026,222899,101.47,0.05,0.50755247,4088,8.302115747937933e-05,0.0001,43224,,,,,
55,4035,223255,98.17,0.05,0.49910434000000004,4092,7.762554741930217e-05,0.0001,43313,,,,,
55,4049,223853,97.45,0.05,0.50394754,4096,3.689743607537821e-05,0.0001,43463,,,,,
55,4054,224024,96.32,0.05,0.5003151,4100,3.532966729835607e-05,0.0001,43505,,,,,
55,4071,224757,99.84,0.05,0.5125139700000001,4104,7.095051114447415e-05,0.0001,43689,,,,,
55,4084,225281,100.74,0.05,0.5310871100000001,4108,8.12329599284567e-05,0.0001,43820,,,,,
55,4093,225671,100.95,0.05,0.5348163499999999,4112,5.109106859890744e-05,0.0001,43917,,,,,
55,4098,225880,93.8,0.05,0.5249007,4116,0.00015585082292091101,0.0001,43969,,,,,
55,4108,226295,94.37,0.05,0.5303612600000001,4120,0.0002302195644006133,0.0001,44073,,,,,
55,4118,226709,95.06,0.05,0.5372344800000001,4124,2.920980659837369e-05,0.0001,44177,,,,,
54,4132,227257,96.96,0.05,0.54730544,4128,2.7598493034020066e-05,0.0001,44314,,,,,
54,4152,228065,102.3,0.05,0.56201343,4132,4.61840390926227e-05,0.0001,44516,,,,,
54,4159,228343,101.86,0.05,0.56254559,4136,8.86776833795011e-05,0.0001,44585,,,,,
54,4166,228658,101.13,0.05,0.5547635099999999,4140,4.238012479618192e-05,0.0001,44664,,,,,
54,4178,229188,99.99,0.05,0.5552682299999999,4144,4.109540532226674e-05,0.0001,44796,,,,,
54,4188,229601,100.49,0.05,0.56089497,4148,5.233399861026555e-05,0.0001,44900,,,,,
54,4199,230040,102.31,0.05,0.5652126399999999,4152,9.533234697300941e-05,0.0001,45009,,,,,
54,4211,230576,104.6,0.05,0.5710876699999999,4156,3.4188728022854775e-05,0.0001,45143,,,,,
54,4227,231294,109.86,0.05,0.59520973,4160,8.460522803943604e-05,0.0001,45323,,,,,
54,4242,231950,112.55,0.05,0.60711583,4164,0.00018815028306562454,0.0001,45487,,,,,
54,4253,232429,114.4,0.05,0.61238028,4168,4.1223680455004796e-05,0.0001,45607,,,,,
54,4263,232813,113.18,0.05,0.61306174,4172,0.00011745772644644603,0.0001,45703,,,,,
54,4271,233102,111.23,0.05,0.61030872,4176,6.948146619834006e-05,0.0001,45775,,,,,
54,4279,233441,111.61,0.05,0.60649126,4180,4.405304935062304e-05,0.0001,45860,,,,,
54,4301,234369,118.51,0.05,0.6172628900000001,4184,0.0002585408801678568,0.0001,46092,,,,,
54,4304,234523,116.24,0.05,0.60212228,4188,5.353622691472992e-05,0.0001,46130,,,,,
54,4315,234979,117.24,0.05,0.6099866899999999,4192,3.508897134452127e-05,0.0001,46244,,,,,
54,4326,235410,115.57,0.05,0.59851035,4196,4.5870914618717507e-05,0.0001,46352,,,,,
54,4333,235680,116.56,0.05,0.60757153,4200,4.372429975774139e-05,0.0001,46419,,,,,
54,4339,235945,111.88,0.05,0.59021352,4204,6.830610072938725e-05,0.0001,46486,,,,,
54,4348,236351,110.7,0.05,0.58172053,4208,6.544441566802561e-05,0.0001,46587,,,,,
54,4353,236569,108.98,0.05,0.57161674,4212,8.29476848593913e-05,0.0001,46642,,,,,
54,4363,237039,111.59,0.05,0.5895346400000001,4216,4.1005550883710384e-05,0.0001,46759,,,,,
54,4371,237387,110.92,0.05,0.5884097899999999,4220,0.0003696352941915393,0.0001,46846,,,,,
54,4385,237986,112.77,0.05,0.59799357,4224,2.5129764253506437e-05,0.0001,46996,,,,,
54,4401,238683,114.26,0.05,0.60331686,4228,0.00017035346536431462,0.0001,47170,,,,,
54,4409,238984,109.19,0.05,0.59224388,4232,6.771825428586453e-05,0.0001,47245,,,,,
54,4424,239530,111.87,0.05,0.6003903500000001,4236,0.00012188230903120711,0.0001,47382,,,,,
54,4431,239861,112.03,0.05,0.60130047,4240,3.078861482208595e-05,0.0001,47465,,,,,
54,4443,240370,111.82,0.05,0.6121433700000001,4244,2.705370934563689e-05,0.0001,47592,,,,,
54,4455,240836,112.35,0.05,0.6107095899999999,4248,6.980389298405498e-05,0.0001,47708,,,,,
54,4466,241298,112.58,0.05,0.6240939,4252,8.624752808827907e-05,0.0001,47824,,,,,
53,4476,241671,110.95,0.05,0.61913267,4256,0.0002998486743308604,0.0001,47917,,,,,
53,4488,242199,109.05,0.05,0.6125181,4260,0.0001790068781701848,0.0001,48049,,,,,
53,4496,242549,105.99,0.05,0.6012683399999998,4264,5.000341479899362e-05,0.0001,48137,,,,,
53,4504,242880,104.51,0.05,0.59797655,4268,5.665639037033543e-05,0.0001,48219,,,,,
53,4514,243300,104.87,0.05,0.59964441,4272,1.6673022400937043e-05,0.0001,48324,,,,,
53,4520,243540,104.38,0.05,0.59332868,4276,8.651780080981553e-05,0.0001,48384,,,,,
53,4530,243969,105.28,0.05,0.5994073700000001,4280,7.706287578912452e-05,0.0001,48492,,,,,
53,4537,244286,99.17,0.05,0.58955656,4284,8.298450848087668e-05,0.0001,48571,,,,,
53,4547,244719,101.96,0.05,0.6072741800000001,4288,3.292335168225691e-05,0.0001,48679,,,,,
53,4556,245152,101.73,0.05,0.5991686399999999,4292,0.0004742411256302148,0.0001,48787,,,,,
53,4566,245591,101.81,0.05,0.59606565,4296,0.00016116074402816594,0.0001,48897,,,,,
53,4577,246019,103.39,0.05,0.60103369,4300,3.969341560150497e-05,0.0001,49004,,,,,
53,4588,246531,105.86,0.05,0.60947609,4304,7.697293040109798e-05,0.0001,49132,,,,,
53,4598,246979,106.28,0.05,0.60961355,4308,9.305536514148116e-05,0.0001,49244,,,,,
53,4606,247381,108.12,0.05,0.62161003,4312,4.8866524593904614e-05,0.0001,49345,,,,,
53,4612,247640,106.01,0.05,0.60649619,4316,0.00025197805371135473,0.0001,49409,,,,,
53,4624,248118,107.31,0.05,0.6145716000000001,4320,1.9042254280066118e-05,0.0001,49529,,,,,
53,4635,248559,105.73,0.05,0.60582272,4324,6.846078758826479e-05,0.0001,49639,,,,,
53,4643,248897,102.14,0.05,0.59508091,4328,0.00012628640979528427,0.0001,49724,,,,,
53,4655,249450,104.66,0.05,0.5933761099999999,4332,8.25385213829577e-05,0.0001,49862,,,,,
53,4668,249946,104.16,0.05,0.59367807,4336,0.00020139648404438049,0.0001,49986,,,,,
53,4675,250274,104.13,0.05,0.5997854699999999,4340,0.00011088962492067367,0.0001,50068,,,,,
53,4683,250645,102.75,0.05,0.58726217,4344,0.0002482141717337072,0.0001,50161,,,,,
53,4697,251205,103.69,0.05,0.5913672000000001,4348,0.00011784273374360055,0.0001,50301,,,,,
53,4707,251629,103.31,0.05,0.58333671,4352,7.498839113395661e-05,0.0001,50407,,,,,
53,4716,252023,103.52,0.05,0.5869314400000001,4356,9.546739602228627e-05,0.0001,50505,,,,,
53,4722,252258,100.59,0.05,0.57416181,4360,4.5385204430203885e-05,0.0001,50564,,,,,
53,4737,252881,103.32,0.05,0.5795783999999999,4364,0.00012022198643535376,0.0001,50720,,,,,
53,4748,253315,104.35,0.05,0.58949122,4368,5.457109728013165e-05,0.0001,50828,,,,,
53,4758,253751,104.51,0.05,0.59343406,4372,0.0001149825329775922,0.0001,50937,,,,,
